,tx_id,rx_id,link_id,distance_km,azimuth_deg,geometry
260,TX_0001,260,TX_0001_RX_0260,4.0,70.0,POINT (-13.372665692262883 9.357214030074699)
261,TX_0001,261,TX_0001_RX_0261,4.0,80.0,POINT (-13.371051221327868 9.351117327588097)
262,TX_0001,262,TX_0001_RX_0262,4.0,90.0,POINT (-13.370527242004192 9.344834811855357)
263,TX_0001,263,TX_0001_RX_0263,4.0,100.0,POINT (-13.371109615318423 9.338557368768605)
264,TX_0001,264,TX_0001_RX_0264,4.0,110.0,POINT (-13.372780590109949 9.332475720153017)
265,TX_0001,265,TX_0001_RX_0265,4.0,120.0,POINT (-13.375489349137675 9.326774630634496)
266,TX_0001,266,TX_0001_RX_0266,4.0,130.0,POINT (-13.379153558593135 9.321627296480015)
267,TX_0001,267,TX_0001_RX_0267,4.0,140.0,POINT (-13.383661873289574 9.317190086556568)
268,TX_0001,268,TX_0001_RX_0268,4.0,150.0,POINT (-13.388877320995707 9.313597794785007)
269,TX_0001,269,TX_0001_RX_0269,4.0,160.0,POINT (-13.394641462953912 9.310959547903618)
270,TX_0001,270,TX_0001_RX_0270,4.0,170.0,POINT (-13.400779204334611 9.30935549247717)
271,TX_0001,271,TX_0001_RX_0271,4.0,180.0,POINT (-13.407104108903953 9.3088343614895)
272,TX_0001,272,TX_0001_RX_0272,4.0,190.0,POINT (-13.413424057081285 9.309411994248284)
273,TX_0001,273,TX_0001_RX_0273,4.0,200.0,POINT (-13.419547076270053 9.311070854503798)
274,TX_0001,274,TX_0001_RX_0274,4.0,210.0,POINT (-13.425287167157968 9.313760561499418)
275,TX_0001,275,TX_0001_RX_0275,4.0,220.0,POINT (-13.430469949752393 9.317399418030336)
276,TX_0001,276,TX_0001_RX_0276,4.0,230.0,POINT (-13.434937958249051 9.321876889404761)
277,TX_0001,277,TX_0001_RX_0277,4.0,240.0,POINT (-13.438555424280938 9.32705695838313)
278,TX_0001,278,TX_0001_RX_0278,4.0,250.0,POINT (-13.441212403367384 9.332782254583103)
279,TX_0001,279,TX_0001_RX_0279,4.0,260.0,POINT (-13.442828119047872 9.338878833285571)
280,TX_0001,280,TX_0001_RX_0280,4.0,270.0,POINT (-13.44335342267733 9.345161458777302)
281,TX_0001,281,TX_0001_RX_0281,4.0,280.0,POINT (-13.442772293498523 9.351439231927607)
282,TX_0001,282,TX_0001_RX_0282,4.0,290.0,POINT (-13.441102332611097 9.357521391100812)
283,TX_0001,283,TX_0001_RX_0283,4.0,300.0,POINT (-13.438394234964404 9.363223110090294)
284,TX_0001,284,TX_0001_RX_0284,4.0,310.0,POINT (-13.434730254594541 9.368371116705651)
285,TX_0001,285,TX_0001_RX_0285,4.0,320.0,POINT (-13.430221709057024 9.372808960971204)
286,TX_0001,286,TX_0001_RX_0286,4.0,330.0,POINT (-13.425005598425834 9.376401772455072)
287,TX_0001,287,TX_0001_RX_0287,4.0,340.0,POINT (-13.419240441417033 9.379040361733932)
288,TX_0001,288,TX_0001_RX_0288,4.0,350.0,POINT (-13.413101455290287 9.380644540944768)
289,TX_0001,289,TX_0001_RX_0289,4.5,0.0,POINT (-13.406754582963975 9.38568625206347)
290,TX_0001,290,TX_0001_RX_0290,4.5,10.0,POINT (-13.399643153757197 9.385036020612851)
291,TX_0001,291,TX_0001_RX_0291,4.5,20.0,POINT (-13.392753544966647 9.383169192372872)
292,TX_0001,292,TX_0001_RX_0292,4.5,30.0,POINT (-13.386295152068184 9.380142519356646)
293,TX_0001,293,TX_0001_RX_0293,4.5,40.0,POINT (-13.38046424793115 9.376048001744026)
294,TX_0001,294,TX_0001_RX_0294,4.5,50.0,POINT (-13.37543801458349 9.371010088084528)
295,TX_0001,295,TX_0001_RX_0295,4.5,60.0,POINT (-13.371369158081094 9.365181889277649)
296,TX_0001,296,TX_0001_RX_0296,4.5,70.0,POINT (-13.36838127028718 9.35874052194746)
297,TX_0001,297,TX_0001_RX_0297,4.5,80.0,POINT (-13.366565078276967 9.351881723243613)
298,TX_0001,298,TX_0001_RX_0298,4.5,90.0,POINT (-13.36597569474595 9.344813901132508)
299,TX_0001,299,TX_0001_RX_0299,4.5,100.0,POINT (-13.366630952093082 9.337751801235685)
300,TX_0001,300,TX_0001_RX_0300,4.5,110.0,POINT (-13.368510869740911 9.330909982731683)
301,TX_0001,301,TX_0001_RX_0301,4.5,120.0,POINT (-13.371558269770336 9.324496301439344)
302,TX_0001,302,TX_0001_RX_0302,4.5,130.0,POINT (-13.375680521139685 9.318705597799614)
303,TX_0001,303,TX_0001_RX_0303,4.5,140.0,POINT (-13.380752358671678 9.31371378110324)
304,TX_0001,304,TX_0001_RX_0304,4.5,150.0,POINT (-13.386619690636262 9.309672489183749)
305,TX_0001,305,TX_0001_RX_0305,4.5,160.0,POINT (-13.393104279078084 9.306704485285795)
306,TX_0001,306,TX_0001_RX_0306,4.5,170.0,POINT (-13.400009150892863 9.304899931462415)
307,TX_0001,307,TX_0001_RX_0307,4.5,180.0,POINT (-13.407124575798134 9.304313651322477)
308,TX_0001,308,TX_0001_RX_0308,4.5,190.0,POINT (-13.41423443039493 9.30496346503611)
309,TX_0001,309,TX_0001_RX_0309,4.5,200.0,POINT (-13.421122755962683 9.306829647101111)
310,TX_0001,310,TX_0001_RX_0310,4.5,210.0,POINT (-13.42758031180122 9.30985552344271)
311,TX_0001,311,TX_0001_RX_0311,4.5,220.0,POINT (-13.4334109260029 9.313949189971858)
312,TX_0001,312,TX_0001_RX_0312,4.5,230.0,POINT (-13.438437451510042 9.31898630079231)
313,TX_0001,313,TX_0001_RX_0313,4.5,240.0,POINT (-13.44250714702777 9.32481384183878)
314,TX_0001,314,TX_0001_RX_0314,4.5,250.0,POINT (-13.44549631949508 9.331254775822716)
315,TX_0001,315,TX_0001_RX_0315,4.5,260.0,POINT (-13.447314086886186 9.338113417862331)
316,TX_0001,316,TX_0001_RX_0316,4.5,270.0,POINT (-13.44790514649156 9.345181378887162)
317,TX_0001,317,TX_0001_RX_0317,4.5,280.0,POINT (-13.447251463753195 9.352243896520617)
318,TX_0001,318,TX_0001_RX_0318,4.5,290.0,POINT (-13.445372829327697 9.359086361199017)
319,TX_0001,319,TX_0001_RX_0319,4.5,300.0,POINT (-13.442326266358693 9.365500839165456)
320,TX_0001,320,TX_0001_RX_0320,4.5,310.0,POINT (-13.438204304925932 9.371292393888423)
321,TX_0001,321,TX_0001_RX_0321,4.5,320.0,POINT (-13.43313217523585 9.376285013424008)
322,TX_0001,322,TX_0001_RX_0322,4.5,330.0,POINT (-13.427264004256827 9.380326963104407)
323,TX_0001,323,TX_0001_RX_0323,4.5,340.0,POINT (-13.420778131141596 9.383295400349194)
324,TX_0001,324,TX_0001_RX_0324,4.5,350.0,POINT (-13.413871683945004 9.385100110837218)
325,TX_0001,325,TX_0001_RX_0325,5.0,0.0,POINT (-13.40673392912212 9.39020694075568)
326,TX_0001,326,TX_0001_RX_0326,5.0,10.0,POINT (-13.398832243449812 9.389484435495888)
327,TX_0001,327,TX_0001_RX_0327,5.0,20.0,POINT (-13.391177043024113 9.387410141789763)
328,TX_0001,328,TX_0001_RX_0328,5.0,30.0,POINT (-13.384000999128965 9.384047122307113)
329,TX_0001,329,TX_0001_RX_0329,5.0,40.0,POINT (-13.377522198993415 9.379497605490984)
330,TX_0001,330,TX_0001_RX_0330,5.0,50.0,POINT (-13.371937513659555 9.373899873932238)
331,TX_0001,331,TX_0001_RX_0331,5.0,60.0,POINT (-13.367416614253438 9.367424056892599)
332,TX_0001,332,TX_0001_RX_0332,5.0,70.0,POINT (-13.364096818694234 9.360266955538057)
333,TX_0001,333,TX_0001_RX_0333,5.0,80.0,POINT (-13.362078925153433 9.352646058787716)
334,TX_0001,334,TX_0001_RX_0334,5.0,90.0,POINT (-13.36142415814011 9.344792932144097)
335,TX_0001,335,TX_0001_RX_0335,5.0,100.0,POINT (-13.362152318921044 9.336946180724393)
336,TX_0001,336,TX_0001_RX_0336,5.0,110.0,POINT (-13.364241195167617 9.32934420041176)
337,TX_0001,337,TX_0001_RX_0337,5.0,120.0,POINT (-13.367627246398666 9.322217937236248)
338,TX_0001,338,TX_0001_RX_0338,5.0,130.0,POINT (-13.372207543128813 9.315783874619036)
339,TX_0001,339,TX_0001_RX_0339,5.0,140.0,POINT (-13.377842899794018 9.310237461013806)
340,TX_0001,340,TX_0001_RX_0340,5.0,150.0,POINT (-13.38436210562608 9.305747176989678)
341,TX_0001,341,TX_0001_RX_0341,5.0,160.0,POINT (-13.391567124730026 9.30244942134353)
342,TX_0001,342,TX_0001_RX_0342,5.0,170.0,POINT (-13.39923910762949 9.300444370996567)
343,TX_0001,343,TX_0001_RX_0343,5.0,180.0,POINT (-13.407145032312528 9.299792939967716)
344,TX_0001,344,TX_0001_RX_0344,5.0,190.0,POINT (-13.415044774021718 9.300514929502802)
345,TX_0001,345,TX_0001_RX_0345,5.0,200.0,POINT (-13.42269839022167 9.302588425461995)
346,TX_0001,346,TX_0001_RX_0346,5.0,210.0,POINT (-13.429873400709578 9.305950461395685)
347,TX_0001,347,TX_0001_RX_0347,5.0,220.0,POINT (-13.436351842900425 9.3104989274915)
348,TX_0001,348,TX_0001_RX_0348,5.0,230.0,POINT (-13.441936888925206 9.316095667891002)
349,TX_0001,349,TX_0001_RX_0349,5.0,240.0,POINT (-13.44645882415285 9.322570672880865)
350,TX_0001,350,TX_0001_RX_0350,5.0,250.0,POINT (-13.44978020572859 9.329727239240157)
351,TX_0001,351,TX_0001_RX_0351,5.0,260.0,POINT (-13.451800044183937 9.337347942577933)
352,TX_0001,352,TX_0001_RX_0352,5.0,270.0,POINT (-13.452456880424663 9.345201240719978)
353,TX_0001,353,TX_0001_RX_0353,5.0,280.0,POINT (-13.451730663604994 9.353048507863855)
354,TX_0001,354,TX_0001_RX_0354,5.0,290.0,POINT (-13.44964337158345 9.360651285922536)
355,TX_0001,355,TX_0001_RX_0355,5.0,300.0,POINT (-13.446258353760404 9.367778532646202)
356,TX_0001,356,TX_0001_RX_0356,5.0,310.0,POINT (-13.44167841497684 9.374213645983376)
357,TX_0001,357,TX_0001_RX_0357,5.0,320.0,POINT (-13.436042697622835 9.3797610507481)
358,TX_0001,358,TX_0001_RX_0358,5.0,330.0,POINT (-13.429522455970611 9.384252146822757)
359,TX_0001,359,TX_0001_RX_0359,5.0,340.0,POINT (-13.422315850850104 9.387550437465059)
360,TX_0001,360,TX_0001_RX_0360,5.0,350.0,POINT (-13.414641923034688 9.3895556812252)
361,TX_0001,361,TX_0001_RX_0361,5.5,0.0,POINT (-13.406713264888072 9.394727628249543)
362,TX_0001,362,TX_0001_RX_0362,5.5,10.0,POINT (-13.398021303163228 9.393932843996808)
363,TX_0001,363,TX_0001_RX_0363,5.5,20.0,POINT (-13.389600495154001 9.391651076777963)
364,TX_0001,364,TX_0001_RX_0364,5.5,30.0,POINT (-13.381706789891666 9.387951700902702)
365,TX_0001,365,TX_0001_RX_0365,5.5,40.0,POINT (-13.374580090221173 9.382947174291838)
366,TX_0001,366,TX_0001_RX_0366,5.5,50.0,POINT (-13.368436956618956 9.376789614872719)
367,TX_0001,367,TX_0001_RX_0367,5.5,60.0,POINT (-13.363464024816446 9.369666171484555)
368,TX_0001,368,TX_0001_RX_0368,5.5,70.0,POINT (-13.359812337499445 9.36179333082094)
369,TX_0001,369,TX_0001_RX_0369,5.5,80.0,POINT (-13.357592761983272 9.353410334206517)
370,TX_0001,370,TX_0001_RX_0370,5.5,90.0,POINT (-13.356872632216309 9.344771904890784)
371,TX_0001,371,TX_0001_RX_0371,5.5,100.0,POINT (-13.357673715827636 9.33614050724981)
372,TX_0001,372,TX_0001_RX_0372,5.5,110.0,POINT (-13.359971566404305 9.327778373219708)
373,TX_0001,373,TX_0001_RX_0373,5.5,120.0,POINT (-13.363696279022 9.31993953805778)
374,TX_0001,374,TX_0001_RX_0374,5.5,130.0,POINT (-13.368734624545128 9.312862126970927)
375,TX_0001,375,TX_0001_RX_0375,5.5,140.0,POINT (-13.374933496630605 9.306761126315623)
376,TX_0001,376,TX_0001_RX_0376,5.5,150.0,POINT (-13.382104565935531 9.301821858221583)
377,TX_0001,377,TX_0001_RX_0377,5.5,160.0,POINT (-13.39002999988441 9.298194356086533)
378,TX_0001,378,TX_0001_RX_0378,5.5,170.0,POINT (-13.39846907453025 9.295988811082601)
379,TX_0001,379,TX_0001_RX_0379,5.5,180.0,POINT (-13.407165478447778 9.295272227425775)
380,TX_0001,380,TX_0001_RX_0380,5.5,190.0,POINT (-13.415855087977013 9.296066387651573)
381,TX_0001,381,TX_0001_RX_0381,5.5,200.0,POINT (-13.424273979072996 9.298347189596562)
382,TX_0001,382,TX_0001_RX_0382,5.5,210.0,POINT (-13.432166433912666 9.302045375377535)
383,TX_0001,383,TX_0001_RX_0383,5.5,220.0,POINT (-13.439292700470308 9.307048630616839)
384,TX_0001,384,TX_0001_RX_0384,5.5,230.0,POINT (-13.445436270508809 9.313204990733373)
385,TX_0001,385,TX_0001_RX_0385,5.5,240.0,POINT (-13.45041045565554 9.320327451541464)
386,TX_0001,386,TX_0001_RX_0386,5.5,250.0,POINT (-13.454064062052549 9.32819964486098)
387,TX_0001,387,TX_0001_RX_0387,5.5,260.0,POINT (-13.456285990915143 9.336582407446299)
388,TX_0001,388,TX_0001_RX_0388,5.5,270.0,POINT (-13.45700862444699 9.345221044275135)
389,TX_0001,389,TX_0001_RX_0389,5.5,280.0,POINT (-13.456209893028557 9.353853065942257)
390,TX_0001,390,TX_0001_RX_0390,5.5,290.0,POINT (-13.453913959364085 9.362216165244929)
391,TX_0001,391,TX_0001_RX_0391,5.5,300.0,POINT (-13.45019049717017 9.370056190499955)
392,TX_0001,392,TX_0001_RX_0392,5.5,310.0,POINT (-13.445152584762646 9.377134872957845)
393,TX_0001,393,TX_0001_RX_0393,5.5,320.0,POINT (-13.438953276243987 9.383237072916112)
394,TX_0001,394,TX_0001_RX_0394,5.5,330.0,POINT (-13.43178095359684 9.388177323591327)
395,TX_0001,395,TX_0001_RX_0395,5.5,340.0,POINT (-13.423853600567922 9.391805473071798)
396,TX_0001,396,TX_0001_RX_0396,5.5,350.0,POINT (-13.415412172573602 9.39401125210574)
397,TX_0001,397,TX_0001_RX_0397,6.0,0.0,POINT (-13.406692590261171 9.3992483145445)
398,TX_0001,398,TX_0001_RX_0398,6.0,10.0,POINT (-13.39721033288204 9.398381246112391)
399,TX_0001,399,TX_0001_RX_0399,6.0,20.0,POINT (-13.388023901330293 9.395891997327345)
400,TX_0001,400,TX_0001_RX_0400,6.0,30.0,POINT (-13.379412524326632 9.391856255124233)
401,TX_0001,401,TX_0001_RX_0401,6.0,40.0,POINT (-13.371637921589082 9.386396708118998)
402,TX_0001,402,TX_0001_RX_0402,6.0,50.0,POINT (-13.364936343447448 9.379679310873422)
403,TX_0001,403,TX_0001_RX_0403,6.0,60.0,POINT (-13.359511389770793 9.371908233021445)
404,TX_0001,404,TX_0001_RX_0404,6.0,70.0,POINT (-13.355527826718218 9.363319647770567)
405,TX_0001,405,TX_0001_RX_0405,6.0,80.0,POINT (-13.353106588792485 9.354174549486137)
406,TX_0001,406,TX_0001_RX_0406,6.0,90.0,POINT (-13.352321117004182 9.344750819373223)
407,TX_0001,407,TX_0001_RX_0407,6.0,100.0,POINT (-13.353195142838185 9.335334780827035)
408,TX_0001,408,TX_0001_RX_0408,6.0,110.0,POINT (-13.355701983465211 9.32621250118198)
409,TX_0001,409,TX_0001_RX_0409,6.0,120.0,POINT (-13.35976536763967 9.317661103936528)
410,TX_0001,410,TX_0001_RX_0410,6.0,130.0,POINT (-13.36526176537324 9.309940354887932)
411,TX_0001,411,TX_0001_RX_0411,6.0,140.0,POINT (-13.37202414915546 9.303284777036046)
412,TX_0001,412,TX_0001_RX_0412,6.0,150.0,POINT (-13.379847071534998 9.297896532898244)
413,TX_0001,413,TX_0001_RX_0413,6.0,160.0,POINT (-13.388492904515914 9.293939289524522)
414,TX_0001,414,TX_0001_RX_0414,6.0,170.0,POINT (-13.397699051580894 9.291533251723468)
415,TX_0001,415,TX_0001_RX_0415,6.0,180.0,POINT (-13.407185914204538 9.290751513697208)
416,TX_0001,416,TX_0001_RX_0416,6.0,190.0,POINT (-13.416665372276189 9.291617839485632)
417,TX_0001,417,TX_0001_RX_0417,6.0,200.0,POINT (-13.425849522542636 9.294105939514925)
418,TX_0001,418,TX_0001_RX_0418,6.0,210.0,POINT (-13.43445941144011 9.298140265407433)
419,TX_0001,419,TX_0001_RX_0419,6.0,220.0,POINT (-13.442233498737885 9.303598299375457)
420,TX_0001,420,TX_0001_RX_0420,6.0,230.0,POINT (-13.448935596275113 9.310314269351974)
421,TX_0001,421,TX_0001_RX_0421,6.0,240.0,POINT (-13.454362041535205 9.318084177852661)
422,TX_0001,422,TX_0001_RX_0422,6.0,250.0,POINT (-13.458347888451582 9.32667199271076)
423,TX_0001,423,TX_0001_RX_0423,6.0,260.0,POINT (-13.460771927053818 9.335816812481351)
424,TX_0001,424,TX_0001_RX_0424,6.0,270.0,POINT (-13.461560378528903 9.345240789552008)
425,TX_0001,425,TX_0001_RX_0425,6.0,280.0,POINT (-13.460689151998533 9.354657570740766)
426,TX_0001,426,TX_0001_RX_0426,6.0,290.0,POINT (-13.458184592655327 9.363780999139749)
427,TX_0001,427,TX_0001_RX_0427,6.0,300.0,POINT (-13.454122696588632 9.372333812694125)
428,TX_0001,428,TX_0001_RX_0428,6.0,310.0,POINT (-13.448626814298736 9.380056074779182)
429,TX_0001,429,TX_0001_RX_0429,6.0,320.0,POINT (-13.441863911125314 9.386713079900664)
430,TX_0001,430,TX_0001_RX_0430,6.0,330.0,POINT (-13.434039497165179 9.392102493391326)
431,TX_0001,431,TX_0001_RX_0431,6.0,340.0,POINT (-13.425391380320406 9.396060507159689)
432,TX_0001,432,TX_0001_RX_0432,6.0,350.0,POINT (-13.416182432576012 9.398466823475875)
433,TX_0001,433,TX_0001_RX_0433,6.5,0.0,POINT (-13.406671905240762 9.403768999639995)
434,TX_0001,434,TX_0001_RX_0434,6.5,10.0,POINT (-13.396399332590848 9.402829641839434)
435,TX_0001,435,TX_0001_RX_0435,6.5,20.0,POINT (-13.386447261526971 9.400132903427792)
436,TX_0001,436,TX_0001_RX_0436,6.5,30.0,POINT (-13.377118202404205 9.395760784952506)
437,TX_0001,437,TX_0001_RX_0437,6.5,40.0,POINT (-13.368695693071789 9.389846206944867)
438,TX_0001,438,TX_0001_RX_0438,6.5,50.0,POINT (-13.361435674130794 9.382568961901802)
439,TX_0001,439,TX_0001_RX_0439,6.5,60.0,POINT (-13.355558709117147 9.3741502414712)
440,TX_0001,440,TX_0001_RX_0440,6.5,70.0,POINT (-13.35124328636596 9.364845906361404)
441,TX_0001,441,TX_0001_RX_0441,6.5,80.0,POINT (-13.34862040560708 9.354938704612689)
442,TX_0001,442,TX_0001_RX_0442,6.5,90.0,POINT (-13.34776961253337 9.344729675592076)
443,TX_0001,443,TX_0001_RX_0443,6.5,100.0,POINT (-13.348716599978019 9.334529001471163)
444,TX_0001,444,TX_0001_RX_0444,6.5,110.0,POINT (-13.351432446364566 9.324646584325027)
445,TX_0001,445,TX_0001_RX_0445,6.5,120.0,POINT (-13.355834512251004 9.315382634905072)
446,TX_0001,446,TX_0001_RX_0446,6.5,130.0,POINT (-13.361788965597766 9.30701855840269)
447,TX_0001,447,TX_0001_RX_0447,6.5,140.0,POINT (-13.369114857342595 9.299808413202436)
448,TX_0001,448,TX_0001_RX_0448,6.5,150.0,POINT (-13.377589622394854 9.293971201038437)
449,TX_0001,449,TX_0001_RX_0449,6.5,160.0,POINT (-13.386955838599215 9.289684221667216)
450,TX_0001,450,TX_0001_RX_0450,6.5,170.0,POINT (-13.396929038767178 9.28707769292214)
451,TX_0001,451,TX_0001_RX_0451,6.5,180.0,POINT (-13.407206339583453 9.286230798782578)
452,TX_0001,452,TX_0001_RX_0452,6.5,190.0,POINT (-13.417475626934614 9.287169285008183)
453,TX_0001,453,TX_0001_RX_0453,6.5,200.0,POINT (-13.427425020656564 9.2898646752272)
454,TX_0001,454,TX_0001_RX_0454,6.5,210.0,POINT (-13.436752333321538 9.29423513150455)
455,TX_0001,455,TX_0001_RX_0455,6.5,220.0,POINT (-13.4451742377285 9.300147933794946)
456,TX_0001,456,TX_0001_RX_0456,6.5,230.0,POINT (-13.452434866238388 9.307423503779347)
457,TX_0001,457,TX_0001_RX_0457,6.5,240.0,POINT (-13.458313581791215 9.315840851846536)
458,TX_0001,458,TX_0001_RX_0458,6.5,250.0,POINT (-13.462631684910333 9.325144282815065)
459,TX_0001,459,TX_0001_RX_0459,6.5,260.0,POINT (-13.465257852573973 9.335051157697011)
460,TX_0001,460,TX_0001_RX_0460,6.5,270.0,POINT (-13.466112142640755 9.345260476549985)
461,TX_0001,461,TX_0001_RX_0461,6.5,280.0,POINT (-13.465168440489558 9.355462022244309)
462,TX_0001,462,TX_0001_RX_0462,6.5,290.0,POINT (-13.462455271442897 9.365345787580555)
463,TX_0001,463,TX_0001_RX_0463,6.5,300.0,POINT (-13.458054952016424 9.374611399196132)
464,TX_0001,464,TX_0001_RX_0464,6.5,310.0,POINT (-13.452101103600485 9.382977251414735)
465,TX_0001,465,TX_0001_RX_0465,6.5,320.0,POINT (-13.44477460229282 9.390189071674387)
466,TX_0001,466,TX_0001_RX_0466,6.5,330.0,POINT (-13.436298086705285 9.396027656203957)
467,TX_0001,467,TX_0001_RX_0467,6.5,340.0,POINT (-13.426929190132922 9.40031553971901)
468,TX_0001,468,TX_0001_RX_0468,6.5,350.0,POINT (-13.416952703056184 9.402922395332638)
469,TX_0001,469,TX_0001_RX_0469,7.0,0.0,POINT (-13.406651209826185 9.408289683535468)
470,TX_0001,470,TX_0001_RX_0470,7.0,10.0,POINT (-13.395588302274247 9.407278031174721)
471,TX_0001,471,TX_0001_RX_0471,7.0,20.0,POINT (-13.384870575718017 9.404373795069175)
472,TX_0001,472,TX_0001_RX_0472,7.0,30.0,POINT (-13.374823824094722 9.399665290368318)
473,TX_0001,473,TX_0001_RX_0473,7.0,40.0,POINT (-13.365753404643952 9.393295670741843)
474,TX_0001,474,TX_0001_RX_0474,7.0,50.0,POINT (-13.357934948654743 9.385458567925308)
475,TX_0001,475,TX_0001_RX_0475,7.0,60.0,POINT (-13.351605982856189 9.376392196801755)
476,TX_0001,476,TX_0001_RX_0476,7.0,70.0,POINT (-13.346958716458076 9.36637210656791)
477,TX_0001,477,TX_0001_RX_0477,7.0,80.0,POINT (-13.344134212453069 9.355702799572292)
478,TX_0001,478,TX_0001_RX_0478,7.0,90.0,POINT (-13.343218118833503 9.344708473547998)
479,TX_0001,479,TX_0001_RX_0479,7.0,100.0,POINT (-13.344238087272464 9.333723169197281)
480,TX_0001,480,TX_0001_RX_0480,7.0,110.0,POINT (-13.347162955116602 9.323080622675318)
481,TX_0001,481,TX_0001_RX_0481,7.0,120.0,POINT (-13.351903712855336 9.31310413099599)
482,TX_0001,482,TX_0001_RX_0482,7.0,130.0,POINT (-13.358316225203312 9.304096737547834)
483,TX_0001,483,TX_0001_RX_0483,7.0,140.0,POINT (-13.366205621166024 9.296332034842152)
484,TX_0001,484,TX_0001_RX_0484,7.0,150.0,POINT (-13.375332218485488 9.290045862660945)
485,TX_0001,485,TX_0001_RX_0485,7.0,160.0,POINT (-13.385418802108992 9.28542915252433)
486,TX_0001,486,TX_0001_RX_0486,7.0,170.0,POINT (-13.39615903607486 9.282622134681576)
487,TX_0001,487,TX_0001_RX_0487,7.0,180.0,POINT (-13.407226754585176 9.28171008268244)
488,TX_0001,488,TX_0001_RX_0488,7.0,190.0,POINT (-13.418285851967656 9.28272072422244)
489,TX_0001,489,TX_0001_RX_0489,7.0,200.0,POINT (-13.429000473440752 9.285623396743503)
490,TX_0001,490,TX_0001_RX_0490,7.0,210.0,POINT (-13.43904519958657 9.29032997368808)
491,TX_0001,491,TX_0001_RX_0491,7.0,220.0,POINT (-13.44811491746749 9.296697533902885)
492,TX_0001,492,TX_0001_RX_0492,7.0,230.0,POINT (-13.455934080412899 9.304532694048037)
493,TX_0001,493,TX_0001_RX_0493,7.0,240.0,POINT (-13.462265076422936 9.313597473555172)
494,TX_0001,494,TX_0001_RX_0494,7.0,250.0,POINT (-13.466915451413435 9.323616515199468)
495,TX_0001,495,TX_0001_RX_0495,7.0,260.0,POINT (-13.46974376744963 9.334285443107202)
496,TX_0001,496,TX_0001_RX_0496,7.0,270.0,POINT (-13.470663916752898 9.345280105268447)
497,TX_0001,497,TX_0001_RX_0497,7.0,280.0,POINT (-13.46964775847627 9.356266420437837)
498,TX_0001,498,TX_0001_RX_0498,7.0,290.0,POINT (-13.466725995712519 9.366910530540904)
499,TX_0001,499,TX_0001_RX_0499,7.0,300.0,POINT (-13.461987263454185 9.376888949973397)
500,TX_0001,500,TX_0001_RX_0500,7.0,310.0,POINT (-13.455575452683284 9.38589840283184)
501,TX_0001,501,TX_0001_RX_0501,7.0,320.0,POINT (-13.447685349772517 9.393665048209895)
502,TX_0001,502,TX_0001_RX_0502,7.0,330.0,POINT (-13.43855672224682 9.399952812010428)
503,TX_0001,503,TX_0001_RX_0503,7.0,340.0,POINT (-13.428467030030838 9.404570570740042)
504,TX_0001,504,TX_0001_RX_0504,7.0,350.0,POINT (-13.417722984028384 9.407377967673069)
505,TX_0001,505,TX_0001_RX_0505,7.5,0.0,POINT (-13.406630504016787 9.412810366230358)
506,TX_0001,506,TX_0001_RX_0506,7.5,10.0,POINT (-13.39477724191683 9.411726414115044)
507,TX_0001,507,TX_0001_RX_0507,7.5,20.0,POINT (-13.383293843877407 9.408614672241368)
508,TX_0001,508,TX_0001_RX_0508,7.5,30.0,POINT (-13.37252938936853 9.403569771352482)
509,TX_0001,509,TX_0001_RX_0509,7.5,40.0,POINT (-13.362811056280222 9.396745099482331)
510,TX_0001,510,TX_0001_RX_0510,7.5,50.0,POINT (-13.354434167005058 9.388348128911398)
511,TX_0001,511,TX_0001_RX_0511,7.5,60.0,POINT (-13.34765321098859 9.378634098981037)
512,TX_0001,512,TX_0001_RX_0512,7.5,70.0,POINT (-13.342674117009977 9.367898248364547)
513,TX_0001,513,TX_0001_RX_0513,7.5,80.0,POINT (-13.339648009356456 9.356466834351071)
514,TX_0001,514,TX_0001_RX_0514,7.5,90.0,POINT (-13.338666635934224 9.344687213241656)
515,TX_0001,515,TX_0001_RX_0515,7.5,100.0,POINT (-13.33975960474684 9.332917284020487)
516,TX_0001,516,TX_0001_RX_0516,7.5,110.0,POINT (-13.34289350973555 9.3215146162593)
517,TX_0001,517,TX_0001_RX_0517,7.5,120.0,POINT (-13.347972969451993 9.310825592241862)
518,TX_0001,518,TX_0001_RX_0518,7.5,130.0,POINT (-13.35484354417449 9.30117489235601)
519,TX_0001,519,TX_0001_RX_0519,7.5,140.0,POINT (-13.363296440599767 9.292855641982547)
520,TX_0001,520,TX_0001_RX_0520,7.5,150.0,POINT (-13.373074859777281 9.286120517784541)
521,TX_0001,521,TX_0001_RX_0521,7.5,160.0,POINT (-13.383881795019922 9.28117408210558)
522,TX_0001,522,TX_0001_RX_0522,7.5,170.0,POINT (-13.395389043489695 9.278166577004756)
523,TX_0001,523,TX_0001_RX_0523,7.5,180.0,POINT (-13.407247159210351 9.277189365397353)
524,TX_0001,524,TX_0001_RX_0524,7.5,190.0,POINT (-13.419096047390681 9.278272157131608)
525,TX_0001,525,TX_0001_RX_0525,7.5,200.0,POINT (-13.43057588092117 9.28138210407394)
526,TX_0001,526,TX_0001_RX_0526,7.5,210.0,POINT (-13.441338010264825 9.286424791977188)
527,TX_0001,527,TX_0001_RX_0527,7.5,220.0,POINT (-13.451055537980196 9.293247099726859)
