;tx_id;rx_id;link_id;distance_km;azimuth_deg;geometry
263;TX_0001;264;TX_0001_RX_0264;8;110;POINT (-13.338624110235639 9.31994856510344)
264;TX_0001;265;TX_0001_RX_0265;8;120;POINT (-13.344042282040299 9.308547018675267)
265;TX_0001;266;TX_0001_RX_0266;8;130;POINT (-13.351370922495907 9.298253022859853)
266;TX_0001;267;TX_0001_RX_0267;8;140;POINT (-13.360387315617839 9.289379234650973)
267;TX_0001;268;TX_0001_RX_0268;8;150;POINT (-13.370817546240618 9.282195166428018)
268;TX_0001;269;TX_0001_RX_0269;8;160;POINT (-13.382344817306693 9.276919010420677)
269;TX_0001;270;TX_0001_RX_0270;8;170;POINT (-13.394619060997442 9.273711019894627)
270;TX_0001;271;TX_0001_RX_0271;8;180;POINT (-13.407267553459628 9.272668646927881)
271;TX_0001;272;TX_0001_RX_0272;8;190;POINT (-13.419906213219049 9.273823583738888)
272;TX_0001;273;TX_0001_RX_0273;8;200;POINT (-13.432151243123787 9.277140797228624)
273;TX_0001;274;TX_0001_RX_0274;8;210;POINT (-13.443630765385924 9.28251958639106)
274;TX_0001;275;TX_0001_RX_0275;8;220;POINT (-13.453996099291954 9.289796631294438)
275;TX_0001;276;TX_0001_RX_0276;8;230;POINT (-13.4629323414527 9.298750942239542)
276;TX_0001;277;TX_0001_RX_0277;8;240;POINT (-13.470167928811007 9.30911056024506)
277;TX_0001;278;TX_0001_RX_0278;8;250;POINT (-13.475482894491245 9.320560806910862)
278;TX_0001;279;TX_0001_RX_0279;8;260;POINT (-13.478715565163501 9.332753834566901)
279;TX_0001;280;TX_0001_RX_0280;8;270;POINT (-13.479767494859487 9.345319187864378)
280;TX_0001;281;TX_0001_RX_0281;8;280;POINT (-13.478606482835309 9.357875056834597)
281;TX_0001;282;TX_0001_RX_0282;8;290;POINT (-13.475267580640793 9.370039879914472)
282;TX_0001;283;TX_0001_RX_0283;8;300;POINT (-13.469852054362136 9.381443944223353)
283;TX_0001;284;TX_0001_RX_0284;8;310;POINT (-13.462524330253537 9.391740629880093)
284;TX_0001;285;TX_0001_RX_0285;8;320;POINT (-13.453507013772507 9.400616955456767)
285;TX_0001;286;TX_0001_RX_0286;8;330;POINT (-13.443074131452848 9.407803102529698)
286;TX_0001;287;TX_0001_RX_0287;8;340;POINT (-13.431542800184328 9.413080628128327)
